sn,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,class
8357,919,1038,929,1445,2314,2721,2856,2784,1905,1605,Roshan
8358,1228,1422,1610,1687,2259,2514,2640,2573,2156,1987,Roshan
8359,853,974,827,1219,2317,2929,3130,2976,1539,1153,Roshan
8360,980,1140,1086,1326,2323,2869,2644,2914,1727,1242,Roshan
8361,893,989,830,1157,2799,3606,3804,3750,1642,1111,Roshan
8362,1172,1310,1356,1687,2259,2514,2732,2573,2156,1987,Roshan
8363,866,982,850,1219,2317,2929,3120,2976,1539,1153,Roshan
8364,963,1100,1050,1292,2184,2590,2456,2738,1589,1153,Roshan
8365,877,990,822,1157,2799,3606,3816,3750,1642,1111,Roshan
8366,929,1060,934,1326,2323,2869,3304,2914,1727,1242,Roshan
8367,859,977,786,1114,2406,3054,3086,3179,1353,951,Roshan
8368,926,1128,916,1448,2485,3080,3586,3133,1849,1556,Roshan
8369,971,1132,1064,1326,2323,2869,2684,2914,1727,1242,Roshan
8370,986,1154,1072,1336,2367,2854,2548,2943,1704,1232,Roshan
8371,895,1052,917,1292,2184,2590,2854,2738,1589,1153,Roshan
8372,853,974,827,1219,2317,2929,3130,2976,1539,1153,Roshan
8373,891,987,799,1098,2421,3150,3106,3268,1476,966,Roshan
8374,937,1048,933,1441,2240,2601,3018,2659,1902,1690,Roshan
8375,1130,1290,1356,1429,2403,2974,2648,3005,1847,1592,Roshan
8376,834,938,757,1095,2437,3163,3356,3240,1451,1028,Roshan
8377,859,943,791,1194,2370,2981,3152,3072,1540,1149,Roshan
8378,951,1028,1009,1447,2277,2765,3054,2818,1850,1602,Roshan
8379,962,1132,1026,1281,2518,3202,2828,3279,1646,1172,Roshan
8380,849,948,787,1114,2406,3054,3300,3179,1353,951,Roshan
8381,951,1044,961,1429,2403,2974,3522,3005,1847,1592,Roshan
8382,861,937,813,1114,2406,3054,3094,3179,1353,951,Roshan
8383,856,957,786,1095,2437,3163,3220,3240,1451,1028,Roshan
8384,856,976,804,1203,2730,3580,3746,3678,1644,1081,Roshan
8385,878,980,861,1214,2321,2874,3028,2956,1571,1140,Roshan
8386,851,980,792,1124,2406,3179,3220,3258,1406,925,Roshan
8387,888,990,817,1281,2518,3202,3542,3279,1646,1172,Roshan
8388,1092,1278,1380,1448,2282,2760,2496,2794,1809,1584,Roshan
8389,905,1046,886,1293,2336,2989,3510,3029,1755,1372,Roshan
8390,905,993,808,1200,2776,3689,3806,3703,1631,1024,Roshan
8391,937,1048,933,1441,2240,2601,3018,2659,1902,1690,Roshan
8392,869,1022,835,1281,2518,3202,3212,3279,1646,1172,Roshan
8393,1114,1278,1390,1448,2485,3080,2756,3133,1849,1556,Roshan
8394,1013,1092,1016,1441,2240,2601,2800,2659,1902,1690,Roshan
8395,914,1060,896,1336,2528,3154,3542,3239,1789,1323,Roshan
8396,1128,1268,1360,1448,2282,2760,2474,2794,1809,1584,Roshan
8397,1150,1334,1312,1429,2403,2974,2666,3005,1847,1592,Roshan
8398,869,1022,835,1281,2518,3202,3212,3279,1646,1172,Roshan
8399,970,1114,1076,1445,2314,2721,2836,2784,1905,1605,Roshan
8400,907,996,916,1292,2184,2590,2810,2738,1589,1153,Roshan
8401,859,977,786,1114,2406,3054,3086,3179,1353,951,Roshan
8402,907,979,786,1095,2437,3163,3234,3240,1451,1028,Roshan
8403,866,982,850,1219,2317,2929,3120,2976,1539,1153,Roshan
8404,880,955,850,1218,2229,2703,3120,2842,1487,1085,Roshan
8405,951,1044,961,1429,2403,2974,3522,3005,1847,1592,Roshan
8406,956,1122,926,1433,2343,2744,3150,2903,1825,1515,Roshan
8407,834,938,757,1095,2437,3163,3356,3240,1451,1028,Roshan
8408,888,990,817,1281,2518,3202,3542,3279,1646,1172,Roshan
8409,1082,1208,1158,1445,2314,2721,2584,2784,1905,1605,Roshan
8410,971,1132,1064,1326,2323,2869,2684,2914,1727,1242,Roshan
8411,861,937,813,1114,2406,3054,3094,3179,1353,951,Roshan
8412,823,950,799,1114,2406,3054,3284,3179,1353,951,Roshan
8413,977,1126,1052,1292,2184,2590,2478,2738,1589,1153,Roshan
8414,874,993,805,1194,2370,2981,3064,3072,1540,1149,Roshan
8415,919,1038,929,1445,2314,2721,2856,2784,1905,1605,Roshan
8416,962,1132,1026,1281,2518,3202,2828,3279,1646,1172,Roshan
8417,1102,1230,1248,1441,2240,2601,2418,2659,1902,1690,Roshan
8418,858,982,818,1177,2777,3693,3720,3827,1671,1074,Roshan
8419,946,1116,937,1448,2282,2760,3108,2794,1809,1584,Roshan
8420,951,1028,1009,1447,2277,2765,3054,2818,1850,1602,Roshan
8421,1128,1302,1322,1433,2343,2744,2502,2903,1825,1515,Roshan
8422,859,943,791,1194,2370,2981,3152,3072,1540,1149,Roshan
8423,893,989,830,1157,2799,3606,3804,3750,1642,1111,Roshan
8424,951,1044,961,1429,2403,2974,3522,3005,1847,1592,Roshan
8425,874,978,858,1194,2370,2981,3130,3072,1540,1149,Roshan
8426,882,973,792,1203,2730,3580,3786,3678,1644,1081,Roshan
8427,892,1058,911,1219,2317,2929,2858,2976,1539,1153,Roshan
8428,833,1036,818,1200,2776,3689,3798,3703,1631,1024,Roshan
8429,869,973,807,1177,2777,3693,3746,3827,1671,1074,Roshan
8430,890,1028,974,1214,2321,2874,2894,2956,1571,1140,Roshan
8431,904,1012,987,1461,2264,2704,3072,2812,1796,1506,Roshan
8432,858,982,818,1177,2777,3693,3720,3827,1671,1074,Roshan
8433,890,1028,974,1214,2321,2874,2894,2956,1571,1140,Roshan
8434,895,1052,917,1292,2184,2590,2854,2738,1589,1153,Roshan
8435,831,930,774,1095,2437,3163,3306,3240,1451,1028,Roshan
8436,919,1038,929,1445,2314,2721,2856,2784,1905,1605,Roshan
8437,956,1122,926,1433,2343,2744,3150,2903,1825,1515,Roshan
8438,919,1038,929,1445,2314,2721,2856,2784,1905,1605,Roshan
8439,895,1052,917,1292,2184,2590,2854,2738,1589,1153,Roshan
8440,1114,1278,1390,1448,2485,3080,2756,3133,1849,1556,Roshan
8441,892,1058,911,1219,2317,2929,2858,2976,1539,1153,Roshan
8442,918,1030,871,1336,2528,3154,3462,3239,1789,1323,Roshan
8443,840,998,796,1200,2776,3689,3820,3703,1631,1024,Roshan
8444,951,1028,1009,1447,2277,2765,3054,2818,1850,1602,Roshan
8445,926,1128,916,1448,2485,3080,3586,3133,1849,1556,Roshan
8446,970,1114,1076,1445,2314,2721,2836,2784,1905,1605,Roshan
8447,895,1052,917,1292,2184,2590,2854,2738,1589,1153,Roshan
8448,891,987,799,1098,2421,3150,3106,3268,1476,966,Roshan
8449,880,955,850,1218,2229,2703,3120,2842,1487,1085,Roshan
8450,906,1028,901,1281,2518,3202,3444,3279,1646,1172,Roshan
8451,956,1122,926,1433,2343,2744,3150,2903,1825,1515,Roshan
8452,849,948,787,1114,2406,3054,3300,3179,1353,951,Roshan
8453,859,943,791,1194,2370,2981,3152,3072,1540,1149,Roshan
8454,883,1044,977,1363,2177,2568,2690,2604,1629,1221,Roshan
8455,915,1050,941,1336,2367,2854,3188,2943,1704,1232,Roshan
8456,1074,1222,1238,1441,2240,2601,2610,2659,1902,1690,Roshan
8457,945,1044,969,1461,2264,2704,3086,2812,1796,1506,Roshan
8458,971,1132,1064,1326,2323,2869,2684,2914,1727,1242,Roshan
8459,966,1100,1034,1219,2317,2929,2680,2976,1539,1153,Roshan
8460,856,976,804,1203,2730,3580,3746,3678,1644,1081,Roshan
8461,944,1046,926,1468,2528,2922,3278,2965,1924,1562,Roshan
8462,996,1130,1070,1363,2177,2568,2420,2604,1629,1221,Roshan
8463,869,973,807,1177,2777,3693,3746,3827,1671,1074,Roshan
8464,858,982,818,1177,2777,3693,3720,3827,1671,1074,Roshan
8465,956,1122,926,1433,2343,2744,3150,2903,1825,1515,Roshan
8466,937,1092,932,1448,2485,3080,3522,3133,1849,1556,Roshan
8467,823,950,799,1114,2406,3054,3284,3179,1353,951,Roshan
8468,946,1116,937,1448,2282,2760,3108,2794,1809,1584,Roshan
8469,823,950,799,1114,2406,3054,3284,3179,1353,951,Roshan
8470,844,913,788,1124,2406,3179,3274,3258,1406,925,Roshan
8471,1104,1278,1390,1433,2343,2744,2576,2903,1825,1515,Roshan
8472,1092,1278,1380,1448,2282,2760,2496,2794,1809,1584,Roshan
8473,869,973,807,1177,2777,3693,3746,3827,1671,1074,Roshan
8474,856,976,804,1203,2730,3580,3746,3678,1644,1081,Roshan
8475,874,948,785,1098,2421,3150,3132,3268,1476,966,Roshan
8476,929,1060,934,1326,2323,2869,3304,2914,1727,1242,Roshan
8477,986,1154,1072,1336,2367,2854,2548,2943,1704,1232,Roshan
8478,866,982,850,1219,2317,2929,3120,2976,1539,1153,Roshan
8479,929,1036,919,1326,2323,2869,3320,2914,1727,1242,Roshan
8480,926,1128,916,1448,2485,3080,3586,3133,1849,1556,Roshan
8481,963,1100,1050,1292,2184,2590,2456,2738,1589,1153,Roshan
8482,858,982,818,1177,2777,3693,3720,3827,1671,1074,Roshan
8483,962,1132,1026,1281,2518,3202,2828,3279,1646,1172,Roshan
8484,823,950,799,1114,2406,3054,3284,3179,1353,951,Roshan
8485,907,979,786,1095,2437,3163,3234,3240,1451,1028,Roshan
8486,844,904,780,1098,2421,3150,3248,3268,1476,966,Roshan
8487,874,978,832,1194,2370,2981,3018,3072,1540,1149,Roshan
8488,895,1052,917,1292,2184,2590,2854,2738,1589,1153,Roshan
8489,1048,1184,1172,1417,2263,2674,2730,2720,1731,1404,Roshan
8490,1178,1314,1386,1480,2207,2648,2728,2647,1965,1695,Roshan
8491,840,998,796,1200,2776,3689,3820,3703,1631,1024,Roshan
8492,893,989,830,1157,2799,3606,3804,3750,1642,1111,Roshan
8493,1224,1404,1510,1687,2259,2514,2524,2573,2156,1987,Roshan
8494,1224,1404,1510,1687,2259,2514,2524,2573,2156,1987,Roshan
8495,890,1028,974,1214,2321,2874,2894,2956,1571,1140,Roshan
8496,874,993,805,1194,2370,2981,3064,3072,1540,1149,Roshan
8497,951,1028,1009,1447,2277,2765,3054,2818,1850,1602,Roshan
8498,956,1122,926,1433,2343,2744,3150,2903,1825,1515,Roshan
8499,869,973,807,1177,2777,3693,3746,3827,1671,1074,Roshan
8500,823,950,799,1114,2406,3054,3284,3179,1353,951,Roshan
8501,962,1132,1026,1281,2518,3202,2828,3279,1646,1172,Roshan
8502,835,948,761,1098,2421,3150,3218,3268,1476,966,Roshan
8503,245,488,300,718,2785,3938,4136,4070,1317,723,Roshan
8504,577,824,795,940,2368,3233,3054,3288,1489,1146,Roshan
8505,309,477,316,753,3005,4231,4628,4512,1392,831,Roshan
8506,523,806,846,1403,2193,2690,3240,2784,2164,1808,Roshan
8507,465,703,659,1274,2411,2992,3476,3112,2037,1699,Roshan
8508,305,523,504,902,2493,3490,3570,3547,1534,1012,Roshan
8509,241,446,297,718,2785,3938,4332,4070,1317,723,Roshan
8510,279,498,411,846,2604,3601,3828,3775,1508,1025,Roshan
8511,297,526,374,947,2197,3091,3920,3139,1501,1110,Roshan
8512,288,446,411,763,2696,3600,3986,3922,1410,881,Roshan
8513,245,488,300,718,2785,3938,4136,4070,1317,723,Roshan
8514,209,466,302,716,2842,4098,4348,4354,1308,736,Roshan
8515,353,623,556,846,2604,3601,3476,3775,1508,1025,Roshan
8516,572,806,930,1027,2423,2996,2230,3364,1685,1310,Roshan
8517,356,551,456,1036,2227,2954,3858,3100,1623,1267,Roshan
8518,279,498,411,846,2604,3601,3828,3775,1508,1025,Roshan
8519,295,502,313,705,2917,4459,4536,4482,1391,768,Roshan
8520,545,791,839,1167,2140,2580,2526,2717,1779,1422,Roshan
8521,260,484,271,722,2927,4188,4372,4345,1413,807,Roshan
8522,272,480,286,753,3005,4231,4496,4512,1392,831,Roshan
8523,572,740,921,1044,1639,2048,1676,2293,1681,1438,Roshan
8524,274,520,321,846,2604,3601,4014,3775,1508,1025,Roshan
8525,251,446,294,663,2730,4180,4424,4264,1369,781,Roshan
8526,272,480,286,753,3005,4231,4496,4512,1392,831,Roshan
8527,336,548,538,1274,2411,2992,3444,3112,2037,1699,Roshan
8528,528,689,841,1044,1639,2048,1588,2293,1681,1438,Roshan
8529,626,741,915,974,2060,2846,2160,3015,1663,1371,Roshan
8530,339,522,461,987,2253,3025,3980,3192,1597,1265,Roshan
8531,367,554,530,1027,2423,2996,3542,3364,1685,1310,Roshan
8532,251,474,301,716,2842,4098,4112,4354,1308,736,Roshan
8533,330,590,501,974,2060,2846,3808,3015,1663,1371,Roshan
8534,209,466,302,716,2842,4098,4348,4354,1308,736,Roshan
8535,272,517,397,902,2493,3490,3824,3547,1534,1012,Roshan
8536,269,487,343,951,2252,2923,4092,3105,1439,1060,Roshan
8537,626,741,915,974,2060,2846,2160,3015,1663,1371,Roshan
8538,604,846,906,1022,2271,3199,2706,3330,1489,1060,Roshan
8539,238,469,290,716,2842,4098,4384,4354,1308,736,Roshan
8540,289,515,319,947,2307,3373,4344,3391,1482,1085,Roshan
8541,231,424,325,1003,2237,2827,3916,3075,1453,1028,Roshan
8542,336,582,488,974,2060,2846,3786,3015,1663,1371,Roshan
8543,309,477,316,753,3005,4231,4628,4512,1392,831,Roshan
8544,465,703,659,1274,2411,2992,3476,3112,2037,1699,Roshan
8545,246,474,299,757,2807,4149,4540,4186,1466,909,Roshan
8546,260,484,271,722,2927,4188,4372,4345,1413,807,Roshan
8547,523,806,846,1403,2193,2690,3240,2784,2164,1808,Roshan
8548,266,487,307,757,2807,4149,4520,4186,1466,909,Roshan
8549,541,814,952,947,2197,3091,2482,3139,1501,1110,Roshan
8550,282,499,326,745,2749,3778,4100,3955,1431,862,Roshan
8551,572,806,930,1027,2423,2996,2230,3364,1685,1310,Roshan
8552,246,474,299,757,2807,4149,4540,4186,1466,909,Roshan
8553,298,477,320,705,2917,4459,4420,4482,1391,768,Roshan
8554,324,516,389,790,1999,2948,3768,2943,1475,1131,Roshan
8555,587,806,840,940,2368,3233,2994,3288,1489,1146,Roshan
8556,260,484,271,722,2927,4188,4372,4345,1413,807,Roshan
8557,234,450,392,951,2252,2923,4052,3105,1439,1060,Roshan
8558,251,474,301,716,2842,4098,4112,4354,1308,736,Roshan
8559,584,841,894,1022,2271,3199,2514,3330,1489,1060,Roshan
8560,541,814,952,947,2197,3091,2482,3139,1501,1110,Roshan
8561,428,626,705,1118,2678,3351,3580,3638,1787,1317,Roshan
8562,572,740,921,1044,1639,2048,1676,2293,1681,1438,Roshan
8563,260,484,271,722,2927,4188,4372,4345,1413,807,Roshan
8564,209,466,302,716,2842,4098,4348,4354,1308,736,Roshan
8565,247,516,384,663,2730,4180,4082,4264,1369,781,Roshan
8566,852,1144,1364,1403,2193,2690,2596,2784,2164,1808,Roshan
8567,274,520,321,846,2604,3601,4014,3775,1508,1025,Roshan
8568,234,435,268,663,2730,4180,4336,4264,1369,781,Roshan
8569,292,484,359,745,2749,3778,3928,3955,1431,862,Roshan
8570,455,628,727,790,1999,2948,2644,2943,1475,1131,Roshan
8571,465,703,659,1274,2411,2992,3476,3112,2037,1699,Roshan
8572,268,491,370,914,2634,3746,4040,3823,1621,1011,Roshan
8573,792,1116,1246,1274,2411,2992,2786,3112,2037,1699,Roshan
8574,254,491,331,947,2307,3373,4364,3391,1482,1085,Roshan
8575,289,515,319,947,2307,3373,4344,3391,1482,1085,Roshan
8576,269,459,263,753,3005,4231,4560,4512,1392,831,Roshan
8577,246,474,299,757,2807,4149,4540,4186,1466,909,Roshan
8578,334,543,556,1072,2130,2970,3704,2940,1646,1240,Roshan
8579,245,488,300,718,2785,3938,4136,4070,1317,723,Roshan
8580,577,824,795,940,2368,3233,3054,3288,1489,1146,Roshan
8581,518,725,901,1003,2237,2827,2556,3075,1453,1028,Roshan
8582,251,474,301,716,2842,4098,4112,4354,1308,736,Roshan
8583,298,477,320,705,2917,4459,4420,4482,1391,768,Roshan
8584,297,526,374,947,2197,3091,3920,3139,1501,1110,Roshan
8585,354,518,429,790,1999,2948,3320,2943,1475,1131,Roshan
8586,297,526,374,947,2197,3091,3920,3139,1501,1110,Roshan
8587,246,474,299,757,2807,4149,4540,4186,1466,909,Roshan
8588,244,466,389,947,2197,3091,3986,3139,1501,1110,Roshan
8589,559,789,846,1072,2130,2970,2320,2940,1646,1240,Roshan
8590,292,484,359,745,2749,3778,3928,3955,1431,862,Roshan
8591,563,816,927,1126,2009,2488,2770,2660,1719,1452,Roshan
8592,297,457,349,940,2368,3233,4292,3288,1489,1146,Roshan
8593,288,446,411,763,2696,3600,3986,3922,1410,881,Roshan
8594,367,554,530,1027,2423,2996,3542,3364,1685,1310,Roshan
8595,577,824,795,940,2368,3233,3054,3288,1489,1146,Roshan
8596,518,725,901,1003,2237,2827,2556,3075,1453,1028,Roshan
8597,260,509,286,722,2927,4188,4528,4345,1413,807,Roshan
8598,305,525,439,803,2410,3343,3388,3393,1486,1074,Roshan
8599,353,623,556,846,2604,3601,3476,3775,1508,1025,Roshan
8600,626,741,915,974,2060,2846,2160,3015,1663,1371,Roshan
8601,336,582,488,974,2060,2846,3786,3015,1663,1371,Roshan
8602,357,567,461,803,2410,3343,3790,3393,1486,1074,Roshan
8603,295,512,319,722,2927,4188,4668,4345,1413,807,Roshan
8604,336,582,488,974,2060,2846,3786,3015,1663,1371,Roshan
8605,266,465,304,722,2927,4188,4528,4345,1413,807,Roshan
8606,315,561,481,914,2634,3746,3798,3823,1621,1011,Roshan
8607,336,548,538,1274,2411,2992,3444,3112,2037,1699,Roshan
8608,1036,1384,1642,1489,2131,2422,2558,2576,2052,1889,Roshan
8609,324,516,389,790,1999,2948,3768,2943,1475,1131,Roshan
8610,626,741,915,974,2060,2846,2160,3015,1663,1371,Roshan
8611,257,462,301,705,2917,4459,4544,4482,1391,768,Roshan
8612,596,896,1038,1489,2131,2422,3072,2576,2052,1889,Roshan
8613,354,518,429,790,1999,2948,3320,2943,1475,1131,Roshan
8614,572,740,921,1044,1639,2048,1676,2293,1681,1438,Roshan
8615,259,480,307,705,2917,4459,4620,4482,1391,768,Roshan
8616,330,590,501,974,2060,2846,3808,3015,1663,1371,Roshan
8617,245,488,300,718,2785,3938,4136,4070,1317,723,Roshan
8618,297,457,349,940,2368,3233,4292,3288,1489,1146,Roshan
8619,592,827,935,974,2060,2846,2216,3015,1663,1371,Roshan
8620,572,806,930,1027,2423,2996,2230,3364,1685,1310,Roshan
8621,497,646,737,1044,1639,2048,2438,2293,1681,1438,Roshan
8622,324,516,389,790,1999,2948,3768,2943,1475,1131,Roshan
8623,251,474,301,716,2842,4098,4112,4354,1308,736,Roshan
8624,355,550,410,1072,2130,2970,3916,2940,1646,1240,Roshan
8625,552,777,894,947,2307,3373,2762,3391,1482,1085,Roshan
8626,251,446,294,663,2730,4180,4424,4264,1369,781,Roshan
8627,282,499,326,745,2749,3778,4100,3955,1431,862,Roshan
8628,297,526,374,947,2197,3091,3920,3139,1501,1110,Roshan
8629,543,667,695,803,2410,3343,2392,3393,1486,1074,Roshan
8630,257,436,292,718,2785,3938,4348,4070,1317,723,Roshan
8631,254,491,331,947,2307,3373,4364,3391,1482,1085,Roshan
8632,235,473,300,718,2785,3938,4152,4070,1317,723,Roshan
8633,247,516,384,663,2730,4180,4082,4264,1369,781,Roshan
8634,287,498,288,757,2807,4149,4644,4186,1466,909,Roshan
8635,279,498,411,846,2604,3601,3828,3775,1508,1025,Roshan
8636,295,491,377,763,2696,3600,4082,3922,1410,881,Roshan
8637,249,472,368,803,2410,3343,4024,3393,1486,1074,Roshan
8638,568,803,843,951,2252,2923,2522,3105,1439,1060,Roshan
8639,355,537,455,987,2253,3025,3918,3192,1597,1265,Roshan
8640,266,465,304,722,2927,4188,4528,4345,1413,807,Roshan
8641,355,550,410,1072,2130,2970,3916,2940,1646,1240,Roshan
8642,305,525,439,803,2410,3343,3388,3393,1486,1074,Roshan
8643,577,824,795,940,2368,3233,3054,3288,1489,1146,Roshan
8644,334,543,556,1072,2130,2970,3704,2940,1646,1240,Roshan
8645,383,626,591,1118,2678,3351,3686,3638,1787,1317,Roshan
8646,517,800,847,951,2252,2923,2512,3105,1439,1060,Roshan
8647,494,744,906,947,2307,3373,2872,3391,1482,1085,Roshan
8648,305,525,439,803,2410,3343,3388,3393,1486,1074,Roshan
8649,465,703,659,1274,2411,2992,3476,3112,2037,1699,Roshan
8650,481,689,750,1044,1639,2048,2646,2293,1681,1438,Roshan
8651,245,488,300,718,2785,3938,4136,4070,1317,723,Roshan
8652,234,455,301,663,2730,4180,4152,4264,1369,781,Roshan
8653,354,518,429,790,1999,2948,3320,2943,1475,1131,Roshan
8654,438,641,606,947,2259,3263,3338,3202,1555,1120,Roshan
8655,254,491,331,947,2307,3373,4364,3391,1482,1085,Roshan
8656,290,487,426,1022,2271,3199,3808,3330,1489,1060,Roshan
8657,251,446,294,663,2730,4180,4424,4264,1369,781,Roshan
8658,249,472,368,803,2410,3343,4024,3393,1486,1074,Roshan
8659,715,1006,1154,1274,2411,2992,2834,3112,2037,1699,Roshan
8660,592,827,935,974,2060,2846,2216,3015,1663,1371,Roshan
8661,235,473,300,718,2785,3938,4152,4070,1317,723,Roshan
8662,241,446,297,718,2785,3938,4332,4070,1317,723,Roshan
8663,528,689,841,1044,1639,2048,1588,2293,1681,1438,Roshan
8664,257,488,297,745,2749,3778,4086,3955,1431,862,Roshan
8665,336,548,538,1274,2411,2992,3444,3112,2037,1699,Roshan
8666,543,667,695,803,2410,3343,2392,3393,1486,1074,Roshan
8667,559,789,846,1072,2130,2970,2320,2940,1646,1240,Roshan
8668,272,480,286,753,3005,4231,4496,4512,1392,831,Roshan
8669,269,487,343,951,2252,2923,4092,3105,1439,1060,Roshan
8670,297,526,374,947,2197,3091,3920,3139,1501,1110,Roshan
8671,584,841,894,1022,2271,3199,2514,3330,1489,1060,Roshan
8672,282,499,326,745,2749,3778,4100,3955,1431,862,Roshan
8673,257,462,301,705,2917,4459,4544,4482,1391,768,Roshan
8674,254,491,331,947,2307,3373,4364,3391,1482,1085,Roshan
8675,285,509,382,745,2749,3778,3992,3955,1431,862,Roshan
8676,263,473,344,757,2807,4149,4388,4186,1466,909,Roshan
8677,455,628,727,790,1999,2948,2644,2943,1475,1131,Roshan
8678,295,512,319,722,2927,4188,4668,4345,1413,807,Roshan
8679,263,454,308,753,3005,4231,4496,4512,1392,831,Roshan
8680,353,623,556,846,2604,3601,3476,3775,1508,1025,Roshan
8681,250,451,293,1003,2237,2827,4056,3075,1453,1028,Roshan
8682,272,480,286,753,3005,4231,4496,4512,1392,831,Roshan
8683,353,623,556,846,2604,3601,3476,3775,1508,1025,Roshan
8684,497,646,737,1044,1639,2048,2438,2293,1681,1438,Roshan
8685,234,435,268,663,2730,4180,4336,4264,1369,781,Roshan
8686,336,548,538,1274,2411,2992,3444,3112,2037,1699,Roshan
8687,290,487,426,1022,2271,3199,3808,3330,1489,1060,Roshan
8688,336,548,538,1274,2411,2992,3444,3112,2037,1699,Roshan
8689,497,646,737,1044,1639,2048,2438,2293,1681,1438,Roshan
8690,577,824,795,940,2368,3233,3054,3288,1489,1146,Roshan
8691,455,628,727,790,1999,2948,2644,2943,1475,1131,Roshan
8692,428,626,705,1118,2678,3351,3580,3638,1787,1317,Roshan
8693,260,509,286,722,2927,4188,4528,4345,1413,807,Roshan
8694,297,526,374,947,2197,3091,3920,3139,1501,1110,Roshan
8695,297,457,349,940,2368,3233,4292,3288,1489,1146,Roshan
8696,465,703,659,1274,2411,2992,3476,3112,2037,1699,Roshan
8697,497,646,737,1044,1639,2048,2438,2293,1681,1438,Roshan
8698,251,474,301,716,2842,4098,4112,4354,1308,736,Roshan
8699,438,641,606,947,2259,3263,3338,3202,1555,1120,Roshan
8700,357,567,461,803,2410,3343,3790,3393,1486,1074,Roshan
8701,290,487,426,1022,2271,3199,3808,3330,1489,1060,Roshan
8702,257,436,292,718,2785,3938,4348,4070,1317,723,Roshan
8703,282,499,326,745,2749,3778,4100,3955,1431,862,Roshan
8704,545,791,839,1167,2140,2580,2526,2717,1779,1422,Roshan
8705,367,554,530,1027,2423,2996,3542,3364,1685,1310,Roshan
8706,533,790,880,1072,2130,2970,2406,2940,1646,1240,Roshan
8707,231,424,325,1003,2237,2827,3916,3075,1453,1028,Roshan
